id	GSM2235556	GSM2235557	GSM2235558	GSM2235559	GSM2235560	GSM2235561	GSM2235562	GSM2235563	GSM2235564	GSM2235565	GSM2235567	GSM2235568	GSM2235569	GSM2235570	GSM2235571	GSM2235572	GSM2235574	GSM2235575	GSM2235576	GSM2235577	GSM2235578	GSM2235579	GSM2235580	GSM2235582	GSM2235584	GSM2235585	GSM2235587	GSM2235588	GSM2235595	GSM2235596	GSM2235597	GSM2235598	GSM2235599	GSM2235601	GSM2235602	GSM2235603	GSM2235605	GSM2235607	GSM2235609	GSM2235610	GSM2235611	GSM2235612	GSM2235614	GSM2235615	GSM2235616	GSM2235618	GSM2235620	GSM2235623	GSM2235624	GSM2235625	GSM2235627	GSM2235628	GSM2235629	GSM2235631	GSM2235632	GSM2235633	GSM2235634	GSM2235635	GSM2235636	GSM2235637	GSM2235697	GSM2235699	GSM2235700	GSM2235703	GSM2235704	GSM2235706	GSM2235708	GSM2235709	GSM2235710	GSM2235718	GSM2235719	GSM2235720	GSM2235721	GSM2235722	GSM2235727	GSM2235730	GSM2235732	GSM2235735	GSM2235737	GSM2235738	GSM2235739	GSM2235740	GSM2235742	GSM2235744	GSM2235746	GSM2235748	GSM2235749	GSM2235750	GSM2235751	GSM2235752	GSM2235754	GSM2235755	GSM2235759	GSM2235764	GSM2235765	GSM2235767	GSM2235769	GSM2235772	GSM2235782	GSM2235787	GSM2235788	GSM2235792	GSM2235793	GSM2235795	GSM2235798	GSM2235799	GSM2235813	GSM2235814	GSM2235816	GSM2235818	GSM2235819	GSM2235823	GSM2235824	GSM2235826	GSM2235827	GSM2235831	GSM2235838	GSM2235840	GSM2235841	GSM2235843	GSM2235846	GSM2235849	GSM2235850	GSM2235855	GSM2235863	GSM2235864	GSM2235865	GSM2235866	GSM2235867	GSM2235878	GSM2235879	GSM2235881	GSM2235882	GSM2235883	GSM2235884	GSM2235886	GSM2235888	GSM2235889	GSM2235899	GSM2235901	GSM2235902	GSM2235903	GSM2235904	GSM2235906	GSM2235928	GSM2235931	GSM2235933	GSM2235934	GSM2235944	GSM2235945	GSM2235947	GSM2235948	GSM2235950	GSM2235951	GSM2235952	GSM2235955	GSM2235957	GSM2235958	GSM2235962	GSM2235965	GSM2235966	GSM2235967	GSM2235970	GSM2235971	GSM2235974	GSM2235975	GSM2235976	GSM2235978	GSM2235979	GSM2235981	GSM2235982	GSM2235983	GSM2235984	GSM2235985	GSM2235986	GSM2235987	GSM2235991	GSM2235992	GSM2235993	GSM2235994	GSM2235996	GSM2235997	GSM2235999	GSM2236000	GSM2236003	GSM2236004	GSM2236005	GSM2236006	GSM2236007	GSM2236008	GSM2236012	GSM2236013	GSM2236015	GSM2236021	GSM2236025	GSM2236026	GSM2236037	GSM2236043	GSM2236045	GSM2236047	GSM2236049	GSM2236051	GSM2236054	GSM2236058	GSM2236059	GSM2236060	GSM2236062	GSM2236064	GSM2236066	GSM2236067	GSM2236073	GSM2236078	GSM2236080	GSM2236083	GSM2236086	GSM2236088	GSM2236090	GSM2236094	GSM2235566	GSM2235573	GSM2235586	GSM2235589	GSM2235593	GSM2235600	GSM2235604	GSM2235606	GSM2235608	GSM2235613	GSM2235617	GSM2235619	GSM2235621	GSM2235622	GSM2235626	GSM2235630	GSM2235695	GSM2235696	GSM2235698	GSM2235701	GSM2235702	GSM2235705	GSM2235707	GSM2235711	GSM2235712	GSM2235713	GSM2235714	GSM2235715	GSM2235716	GSM2235717	GSM2235723	GSM2235724	GSM2235725	GSM2235726	GSM2235728	GSM2235729	GSM2235731	GSM2235733	GSM2235734	GSM2235736	GSM2235741	GSM2235743	GSM2235745	GSM2235747	GSM2235753	GSM2235756	GSM2235757	GSM2235758	GSM2235760	GSM2235761	GSM2235762	GSM2235763	GSM2235766	GSM2235768	GSM2235770	GSM2235771	GSM2235773	GSM2235774	GSM2235775	GSM2235776	GSM2235777	GSM2235778	GSM2235779	GSM2235780	GSM2235781	GSM2235783	GSM2235784	GSM2235785	GSM2235786	GSM2235789	GSM2235790	GSM2235791	GSM2235794	GSM2235796	GSM2235797	GSM2235800	GSM2235801	GSM2235802	GSM2235803	GSM2235804	GSM2235805	GSM2235806	GSM2235807	GSM2235808	GSM2235809	GSM2235810	GSM2235811	GSM2235812	GSM2235815	GSM2235817	GSM2235820	GSM2235821	GSM2235822	GSM2235825	GSM2235828	GSM2235829	GSM2235830	GSM2235837	GSM2235839	GSM2235842	GSM2235844	GSM2235845	GSM2235847	GSM2235848	GSM2235851	GSM2235852	GSM2235853	GSM2235854	GSM2235862	GSM2235880	GSM2235885	GSM2235887	GSM2235900	GSM2235905	GSM2235907	GSM2235908	GSM2235909	GSM2235910	GSM2235921	GSM2235922	GSM2235923	GSM2235924	GSM2235925	GSM2235926	GSM2235927	GSM2235929	GSM2235930	GSM2235932	GSM2235935	GSM2235936	GSM2235937	GSM2235938	GSM2235939	GSM2235940	GSM2235941	GSM2235942	GSM2235943	GSM2235946	GSM2235949	GSM2235953	GSM2235954	GSM2235956	GSM2235959	GSM2235960	GSM2235961	GSM2235963	GSM2235964	GSM2235968	GSM2235969	GSM2235972	GSM2235973	GSM2235977	GSM2235980	GSM2235988	GSM2235995	GSM2235998	GSM2236001	GSM2236002	GSM2236009	GSM2236010	GSM2236011	GSM2236014	GSM2236016	GSM2236017	GSM2236018	GSM2236019	GSM2236020	GSM2236022	GSM2236023	GSM2236024	GSM2236027	GSM2236028	GSM2236029	GSM2236030	GSM2236031	GSM2236032	GSM2236033	GSM2236034	GSM2236036	GSM2236038	GSM2236039	GSM2236040	GSM2236041	GSM2236042	GSM2236044	GSM2236046	GSM2236048	GSM2236050	GSM2236052	GSM2236053	GSM2236055	GSM2236056	GSM2236057	GSM2236061	GSM2236063	GSM2236065	GSM2236068	GSM2236069	GSM2236070	GSM2236071	GSM2236072	GSM2236074	GSM2236075	GSM2236076	GSM2236077	GSM2236079	GSM2236082	GSM2236084	GSM2236085	GSM2236087	GSM2236089	GSM2236091	GSM2236092	GSM2236093	GSM2236095
CCL21	6.513434	9.112582	8.802619	9.174393	9.033568	9.30624	6.871082	7.415325	7.421018	8.863989	10.605895	6.164017	7.153548	9.95291	8.78403	9.511081	8.835048	5.915834	7.697998	9.086547	7.780658	8.455881	9.690378	8.051965	8.149684	7.732771	8.800511	8.183592	10.519353	8.663748	7.653602	11.338135	7.905415	9.422441	10.470731	7.547898	9.751209	6.885104	8.588811	8.453543	7.769209	9.359338	7.302749	9.188234	7.788788	6.434461	7.664099	7.225892	8.348277	8.242083	6.959468	7.874721	9.116636	10.151278	9.96882	9.413155	8.148556	9.254021	8.610305	8.07006	7.605979	8.244675	8.370868	7.897107	7.896401	8.346747	7.489411	6.351953	8.796039	8.969559	8.933269	8.620272	7.917064	9.512111	7.797302	7.674954	9.427311	9.079871	9.118863	6.404187	6.976686	7.165375	9.404181	5.955976	8.414526	9.995914	8.025846	7.441567	7.404593	6.228656	6.908278	8.812218	9.266811	7.926933	8.056283	10.049501	6.878858	8.375428	9.085232	9.192435	7.334255	7.114236	8.850466	10.784009	7.75631	8.278754	8.32567	10.123397	10.222754	7.050987	7.506106	10.299189	9.970599	9.762847	9.433328	7.258931	8.75904	8.449266	6.710916	8.594333	6.899697	8.895166	10.268925	9.386532	7.711816	8.261537	7.011771	8.053064	8.919603	9.294784	9.16979	9.432791	9.55171	10.358933	10.229912	8.634584	10.461254	8.700946	9.179803	6.679037	9.94875	7.133286	6.660284	7.274839	9.02464	8.947869	10.553521	10.239851	12.135161	8.851767	8.125157	11.244498	11.862444	9.380071	6.067353	6.623268	8.084833	9.013057	6.798002	7.714291	9.068605	6.158125	9.486042	9.162807	6.537275	6.154722	9.077597	6.736507	8.520789	7.632493	7.568051	9.366786	8.466425	9.756803	8.223742	10.102226	9.395712	6.739152	10.044592	7.193863	5.866849	8.128084	7.722829	6.983233	7.003146	7.682713	6.139426	6.579361	7.85915	10.640378	8.745669	9.643277	9.153979	10.672325	10.649899	9.044516	8.526673	8.861908	6.355493	9.184959	10.729454	9.545028	7.512976	7.726322	8.649798	9.431788	7.552031	8.079558	10.478834	8.395302	6.573983	7.483167	6.476902	9.128333	6.612592	7.011168	9.505408	6.722923	8.248427	8.445419	9.97903	7.706619	8.809752	7.475665	6.977834	10.513267	6.009402	7.015924	7.780995	8.151938	6.964891	10.444634	8.720842	8.948715	6.186006	7.266331	6.072557	6.3334	7.066237	7.636392	8.466055	7.536723	5.644899	7.841017	6.258986	7.710806	5.873213	8.791867	6.254084	8.02182	6.545364	9.167527	9.394261	8.491405	7.187539	10.626235	6.446919	6.305782	5.781991	7.959215	8.389873	6.015213	8.03733	8.944842	7.890592	5.932008	7.41936	8.876983	6.56548	8.764729	7.084029	10.03402	8.449658	8.240967	7.595811	7.22879	6.728512	7.290584	7.627541	7.530847	6.966612	7.477405	8.228211	9.965317	9.335813	7.018266	9.701911	8.246597	9.69586	9.161445	9.203942	9.469748	6.459349	8.27574	10.081685	7.790238	6.688685	7.617444	6.924507	6.01575	8.387526	8.250288	7.951315	7.940983	8.537009	6.353519	6.719593	7.25437	10.253585	7.843553	7.707687	9.991159	7.047166	9.97242	6.518367	8.17099	8.926889	6.741122	9.914143	9.186802	8.335353	9.240447	7.459033	11.42722	9.087035	7.851862	8.882909	10.223377	8.755762	9.303392	8.359397	9.967668	7.426102	8.362794	6.974931	8.667332	7.514983	7.409349	6.937999	7.848608	9.9014	7.009958	6.442556	11.08372	6.670884	9.130593	7.239604	6.398147	5.96838	5.736365	9.290005	8.350155	8.585202	6.009563	7.229097	6.043397	8.746089	7.458688	7.275793	7.184337	6.855561	8.060674	7.113028	6.432314	8.252935	7.162564	8.148556	6.066719	5.883246	6.461782	7.795895	8.92171	7.057286	7.916036	8.693654	6.123048	7.224608	8.731807	7.06363	6.371807	6.8456	8.489096	7.193863	7.608026	6.955102	6.896349	8.52118	10.682024	7.382897	6.803116	9.455135	7.035176	10.214337	7.702625	7.689794	8.363945	6.88679	8.088845	8.102868	6.414887	9.252162	8.441962	6.219407	7.930533	6.576463	6.104921	7.583276	8.207225	6.017015	8.606385	8.662559	8.41828	6.737945	7.466357	9.604253	5.745635	9.791845	8.078841	7.426791	7.538083	7.619937	7.99213	7.850057	6.578747	9.703574	8.001474	6.968296	9.705773	7.371891	6.822115	7.288986	7.216636	7.452991
IGFBP6	9.631472	11.186781	9.866587	9.673667	11.204261	11.104253	9.606385	10.086479	7.597563	9.914753	11.276553	8.570037	8.526673	10.004447	9.004718	9.864792	11.114549	8.065493	10.694973	11.500037	9.220672	14.293276	10.388715	10.095876	9.856137	9.431788	10.304511	10.61763	9.685545	9.646507	8.162811	9.444948	9.570086	10.26697	10.433872	9.05967	10.652976	9.315401	10.552027	11.194364	9.238994	10.7113	9.130593	10.608976	9.215065	8.640146	9.911802	7.72874	8.461766	10.652976	9.65495	11.071698	10.155168	10.608976	9.857856	10.286983	9.608098	8.486753	10.601167	8.166539	7.750291	8.596751	8.25892	8.255943	8.762261	8.318529	7.682365	7.381877	8.117689	8.570445	9.433328	9.859041	10.090252	9.348503	8.324152	7.982662	9.57893	8.737901	8.403309	8.142549	8.604729	8.206446	9.429824	8.529076	8.259294	9.052973	8.439283	8.583588	7.244755	7.375859	9.747304	10.360396	11.605196	7.917849	10.161124	11.223559	8.261162	9.120681	9.110728	10.71693	8.165767	9.084319	9.872446	9.054738	8.664505	9.070385	7.499525	9.165697	8.71306	8.5	9.736251	10.127786	10.036499	9.922439	9.897329	7.642329	9.785665	8.030533	9.258775	8.536225	7.367246	10.25826	10.029125	8.299199	10.396592	9.874743	9.26632	9.743946	8.959961	8.941845	11.157961	8.582389	9.671534	9.505946	11.185675	10.846958	8.995115	7.671083	9.902506	10.650653	11.58211	9.873005	11.266442	8.617437	9.993504	7.818765	12.15772	9.538957	11.033082	9.881589	8.003903	10.377327	10.898861	10.735326	8.264886	9.368768	8.833811	9.487563	9.648598	10.536821	8.833811	7.434814	11.703355	10.243641	7.381877	7.708392	7.88484	9.335813	10.243016	8.733022	9.075763	9.537385	9.564867	8.88335	8.276886	11.021328	10.170893	10.323106	9.580992	9.060122	10.444634	8.691636	8.708218	9.953497	9.705773	8.490628	9.639016	8.091095	10.616016	10.96323	8.040965	8.693261	9.026004	9.737319	9.720459	10.469299	9.681184	8.971321	7.533196	9.339682	7.902893	8.855075	10.204747	8.517705	10.008191	10.293818	7.514308	8.217306	9.588839	6.837903	8.508694	7.17896	8.546406	7.404593	9.428805	9.593593	9.251223	8.478935	9.288033	9.712324	11.603839	9.290475	9.063728	10.528397	8.989376	11.690424	8.001675	8.310209	9.79982	8.891426	9.744507	10.415875	10.395236	11.409166	6.3049	7.384571	7.543514	7.774216	9.188234	8.88335	7.691887	7.245393	6.404502	9.553843	7.902893	8.473089	7.889868	9.57893	8.528281	9.653862	8.701758	9.747304	9.880984	8.860605	7.679919	9.346033	9.088444	8.571655	9.802051	9.311483	9.683344	8.447742	8.59079	11.233236	10.118962	7.20553	9.579971	9.914753	9.079871	8.342932	8.570037	8.458603	8.772302	9.055601	9.124311	9.235276	9.368274	9.256462	8.95389	9.236182	8.960375	9.033568	10.099064	10.456911	8.389123	8.635795	10.137352	7.973191	7.958149	9.605305	9.185868	9.732504	7.355266	10.398006	9.896722	7.062381	8.56164	9.056007	9.462716	7.35992	8.870668	8.1474	8.580802	7.938438	9.780633	9.177603	8.404092	8.504735	9.822152	8.899489	8.241713	10.368908	9.685545	8.001274	7.463353	9.273798	7.841746	8.700128	7.411322	8.436126	9.217404	10.486984	8.402172	9.087499	8.059943	8.702966	9.681673	9.870712	9.868957	10.002601	10.195668	9.964717	9.051161	10.410149	8.58638	9.146568	8.560877	8.947443	9.16842	8.233821	8.988938	9.286602	8.095859	9.951153	8.900732	7.353949	9.427311	8.751272	8.161692	7.385917	9.445979	9.380071	8.459008	8.200848	9.682779	9.060548	9.026451	8.915326	8.603537	8.092204	10.497509	7.795895	10.952852	7.327052	8.772302	8.298412	9.180771	7.44088	8.392566	8.681836	8.556102	9.562249	8.201574	7.764919	9.735217	8.311331	9.100323	8.200086	8.959961	7.118193	8.597115	8.141431	7.890592	7.824094	7.574961	8.654578	7.366274	8.055913	8.668946	8.064014	7.494099	8.363945	9.830167	7.66276	9.093953	8.758227	8.014487	9.297652	8.849644	7.686223	10.642762	7.907205	8.345221	8.640563	6.323578	6.90409	7.907572	8.536611	8.713847	9.134296	9.616052	10.343035	9.793598	9.792403	10.861007	6.522784	7.350681	7.385917	8.800122	8.026941	9.44033	7.84575	7.652531	8.014487	7.206136	8.555307	8.029463	8.895166	8.297675	8.793101	8.393332	8.155288	9.20724
MMP7	9.011758	12.384619	13.044805	12.596247	9.682779	12.720841	8.082917	13.783078	10.22078	12.121303	10.384515	9.139257	7.27418	12.230272	7.24797	13.944233	13.475041	11.862444	11.150616	13.017975	7.659586	10.49973	13.006476	12.256163	10.433872	13.815676	13.025635	13.46554	9.92128	8.793511	6.490088	10.707191	12.352196	12.347658	11.523757	12.42307	9.865385	13.869038	12.958262	11.214868	12.67065	12.792677	12.293412	9.067726	14.838502	11.83485	12.10559	12.764006	13.040997	13.896073	11.7273	12.694627	11.809742	10.802083	9.98265	13.033355	11.966157	9.625623	12.922126	13.412452	10.545252	12.347658	11.790886	12.308817	13.535618	10.311515	10.362511	11.649164	13.828958	8.975208	12.043832	13.545522	13.593006	13.808809	12.644329	12.180246	12.040131	14.685837	12.253968	5.901186	10.883397	11.044811	8.777777	12.182244	10.282969	8.143288	10.98624	9.650677	11.679013	9.200251	12.764006	10.819588	7.22365	13.719869	12.200655	8.726468	11.640544	11.962589	12.437614	13.842326	11.139172	13.121585	12.318031	13.044805	7.471944	11.496177	13.033355	13.105602	13.052386	13.05617	13.315495	12.602179	13.094025	14.017934	12.915276	14.475015	10.318246	12.098118	12.558346	13.374968	10.290437	11.373072	10.40733	12.295673	13.010299	14.405477	13.855649	14.60695	11.30105	13.587803	14.040739	11.258787	11.613675	8.693261	8.310209	13.241499	12.228049	12.742068	14.753716	12.799217	6.784628	7.437501	12.887923	10.813572	10.700656	11.057738	12.786048	13.587803	10.470731	13.393519	9.077597	7.413665	5.982596	12.533436	14.365182	9.058258	11.895945	8.479721	13.82234	7.167589	8.700128	6.088736	14.088746	6.491556	10.415875	9.191544	6.085146	14.707594	10.76027	11.974955	13.360687	11.128957	10.840753	11.049772	9.958773	13.896073	13.815676	11.590262	13.643346	7.822623	9.550698	9.301923	7.072579	8.90507	10.376578	8.126256	11.212768	6.024862	13.930595	10.918067	14.261298	13.869038	9.425868	11.949091	12.368282	9.479406	13.875654	12.624692	13.017975	9.889709	8.69762	11.650624	8.21962	13.545522	10.278258	10.658633	9.003039	13.695771	7.636746	15.095797	9.383599	9.443939	13.320003	8.343311	10.031565	11.226803	13.271162	13.802279	8.525896	12.297807	13.078589	7.307996	11.737865	11.974955	7.89924	10.155168	9.439313	9.080778	10.719477	10.578738	10.308752	6.83235	10.614403	8.008651	11.17623	5.923322	6.827322	8.22263	14.048571	13.965954	10.396592	13.577028	7.731318	11.501346	10.348554	12.63017	10.350641	10.701451	7.690142	12.857678	10.088999	12.789398	10.339618	12.271415	6.124753	13.719869	6.474793	10.356872	10.541356	10.343708	12.984168	8.906806	6.467049	7.679592	13.070949	13.994775	7.887399	10.647552	8.918336	12.342963	11.388789	14.779048	12.418282	12.043832	12.891371	13.374968	13.470377	13.677759	13.094025	12.014448	6.613893	13.951565	12.486723	12.834547	6.101052	7.967655	10.64355	9.323993	9.898537	14.624518	9.630413	9.609664	5.894394	13.713511	11.652058	11.136197	8.248807	9.448584	11.246782	8.977417	14.261298	13.944233	10.751972	8.668553	12.293412	9.323471	13.360687	10.500457	11.383997	9.777229	7.15543	10.712083	11.88753	11.452239	14.538789	8.032305	13.059659	12.854374	9.180292	8.264126	12.712222	10.985255	11.748585	11.243358	13.029419	7.764573	12.40163	12.172085	13.029419	10.077293	11.911498	13.288966	8.402172	12.167817	8.628651	14.961711	8.180622	13.338213	12.987759	14.088746	9.985672	13.393519	11.291132	7.036682	8.529076	11.324202	10.009445	8.923024	10.518539	10.622326	7.72983	12.149542	10.489964	9.853863	7.470536	7.357593	13.555736	14.105021	10.61843	7.950521	12.347658	9.271451	7.414346	10.327254	12.77964	5.756518	6.173856	8.01195	8.16729	10.661841	7.829086	10.268925	10.401579	9.786228	12.726965	8.252577	7.077942	9.294268	6.687306	8.683066	14.475015	10.838056	10.645977	10.862779	8.152661	13.315495	10.280314	13.560847	8.564466	11.321943	11.307962	8.882101	11.157961	10.605128	9.920091	14.838502	9.116636	9.609664	10.968933	12.664672	14.282018	7.168841	13.609185	12.676497	6.074284	13.241499	11.354294	11.041888	5.877248	7.819118	14.002306	10.128451	10.649899	6.722698	11.358976	12.432731	10.177558	12.014448	13.738614	7.303375	8.776516	8.068884	8.730995	13.598494	9.941171	6.678073	11.911498	11.06672	13.360687	13.29782	13.379436	13.044805	13.203716
LOC441763	11.558117	10.283608	11.415105	12.496858	10.980482	10.60821	10.63327	10.878887	10.76786	10.811719	10.589594	12.209033	10.985255	11.616536	9.903713	10.215588	10.57956	10.649899	9.729699	10.400838	10.451101	9.97667	9.846514	10.459782	11.027206	9.678997	10.34919	10.406614	11.597023	10.202858	11.107351	10.466361	10.79701	9.95291	11.213811	10.651448	10.294522	10.059996	10.329295	9.955865	11.154768	10.600413	9.97903	10.821303	10.029125	11.438515	10.881574	9.626665	9.879853	10.557261	9.821011	10.041474	10.524562	11.067645	10.461254	10.831073	10.522324	10.681241	11.640544	11.287794	6.981833	6.637474	6.172903	6.379379	6.850998	8.881681	6.072493	6.898267	6.755802	10.726126	10.997802	11.105265	10.843452	10.942421	11.245604	11.310246	9.640116	9.29812	10.164275	9.964124	9.770719	10.581844	9.689827	9.178472	10.520839	8.631834	8.107256	10.248984	8.223345	10.459782	10.699815	10.166955	10.529901	10.071084	10.769554	10.340275	10.308752	7.02564	9.120219	7.055151	8.013335	7.672857	7.006726	9.737319	9.579439	9.518314	6.274237	6.0584	10.157832	10.321745	10.809938	11.181484	10.655385	11.58886	11.443465	6.794904	5.947312	6.83658	6.096323	6.049699	6.139575	11.065737	10.971736	11.02328	9.786228	8.977417	9.571103	10.079184	9.54452	9.027861	9.616052	9.166598	9.588839	8.994668	9.192907	9.387463	10.3653	10.827548	9.481474	9.17893	10.26827	10.277561	9.27998	9.721542	8.715908	9.069041	10.634807	10.042791	9.778337	10.18333	9.438807	8.381859	8.16207	10.048321	9.142024	9.521465	10.662645	9.373238	10.527639	10.81266	11.434802	11.159013	10.691749	9.739477	10.293142	10.817804	9.612253	10.511762	10.540609	10.222096	10.524562	10.738576	10.260966	10.288407	10.535291	10.738576	9.491586	9.366276	9.425373	9.573705	10.76786	10.442456	9.580992	10.301198	7.828408	10.945245	9.399648	9.160503	9.961747	9.658693	8.169872	9.407191	6.861516	7.493774	9.003483	8.185516	10.45181	10.646756	9.146568	9.79705	7.606656	7.374202	10.026689	10.252947	10.202219	10.93019	10.969864	10.98919	5.995776	6.220317	9.998321	11.662028	9.060122	11.416243	9.941753	9.532733	9.661885	9.783411	10.493749	10.109	9.367278	10.25826	9.894886	9.866587	10.399452	10.222096	10.171589	10.623828	10.319613	10.413008	11.789245	10.935936	10.6044	10.9462	5.899497	6.639286	6.23126	7.230032	6.716435	6.59402	6.823924	6.454366	6.497049	6.376039	6.695272	7.191274	6.807206	11.46384	11.484554	10.682871	10.713688	11.207539	10.59426	10.54215	10.729454	9.165697	9.637895	9.500161	9.066823	9.914753	10.122094	9.357401	10.137995	9.964124	10.013779	11.011552	10.557985	10.530679	10.435341	11.391147	10.536073	10.993049	7.993219	7.563803	6.87454	6.70739	6.78085	6.146672	6.994653	9.567997	8.784827	8.837958	8.86904	8.805945	8.979594	9.367278	6.214808	7.344398	6.349204	6.642425	7.096046	8.187795	10.298504	9.09255	9.252622	6.155204	6.271977	6.284065	6.071534	6.08833	6.459349	7.769933	6.518944	9.765124	8.530652	7.825519	6.042694	10.237283	10.444634	10.707191	10.210518	11.331179	6.290929	6.089136	5.875825	5.862469	6.162771	7.189733	5.996825	6.002371	11.498728	11.040848	11.376748	10.204747	10.823983	11.036033	8.977844	9.753418	9.548627	9.546055	9.333813	9.886874	9.542499	10.090859	10.189129	9.465707	9.839183	10.34163	9.574238	9.850523	9.060548	9.055601	9.466654	9.04804	9.629859	9.937687	10.436089	11.014469	10.743462	10.685373	11.34381	10.578738	10.720325	10.927417	9.369271	9.64433	10.456196	9.799294	9.305271	9.856137	9.846514	9.917153	10.492297	9.455135	9.561767	10.657062	11.060696	10.456911	10.981457	9.604253	10.380854	10.735326	10.454718	9.209948	8.550459	10.178186	9.970599	9.657147	9.289512	5.992664	9.662408	6.248323	7.343092	7.028923	9.252622	7.713942	7.308312	6.885668	8.830887	9.006919	9.753418	9.510548	7.598581	9.542499	9.561267	10.200937	10.408733	10.030963	10.60821	10.469299	9.74225	10.528397	9.138773	9.119316	6.135442	7.465334	9.336316	7.402942	10.450404	10.611365	9.396209	9.652266	10.160443	6.264152	6.02237	6.085279	6.208186	6.885402	6.336502	9.758975	9.293826	9.97667	10.403782	10.352021	9.695332	9.967668	9.547104	9.803798	9.955865	9.595155	9.890311	10.363868	9.73302
KRT7	6.08178	12.318031	8.086683	13.365237	9.914753	10.941507	10.956527	10.655385	11.027206	9.531688	10.322408	10.798719	9.307239	10.565696	10.878887	6.344555	8.248427	6.397538	8.680623	11.334638	6.853675	8.084833	10.327911	8.26897	9.527607	7.131695	12.67065	9.616052	8.06363	7.399254	6.351117	6.904932	10.441016	10.198933	6.674343	6.468471	10.622326	12.043832	9.349994	8.535048	10.808161	9.698623	6.882673	9.756803	10.846091	11.488435	9.639555	8.481268	7.00852	9.944127	8.092204	9.911212	9.003483	9.144735	8.546802	8.522708	11.327657	8.983216	8.730561	8.309088	11.063675	9.753981	8.614738	7.498847	7.260543	8.784433	7.809873	8.165767	9.475353	7.375178	7.363258	10.472922	10.27419	9.093457	8.43301	8.604729	8.584015	10.61763	7.471944	6.081917	11.688998	10.846091	11.590262	10.831073	6.94735	8.065879	10.532181	10.705531	6.252894	8.743975	10.130459	9.555986	8.252193	11.781459	10.098414	8.159448	8.488338	9.919495	12.198561	9.614427	6.000996	11.139172	8.956508	10.612145	10.927417	6.810585	5.693022	10.189129	10.886154	12.192325	11.024193	8.584804	9.494569	10.226657	9.340673	9.192435	11.681896	6.636167	10.016239	10.393769	7.983785	11.851193	10.099701	7.305955	9.45013	10.76027	10.889785	9.827297	11.556867	7.294196	7.87578	10.758591	10.058796	9.169348	9.357875	9.419956	9.43031	10.822226	11.117673	10.494545	9.040619	10.25826	12.15772	10.521565	11.847936	8.567685	8.023272	6.859889	8.400665	9.206765	10.974671	6.295468	6.067165	9.596231	11.854352	10.584167	9.312482	9.95291	12.119375	9.222598	7.066558	8.96651	11.2389	7.086413	12.145462	6.267506	7.087907	6.332202	9.865974	8.230793	11.809742	6.585242	9.581512	11.234362	9.135637	12.742068	8.72123	10.701451	7.556257	6.336368	10.554267	11.890831	11.548665	9.114354	9.971854	10.690943	11.89954	8.361302	8.552843	9.621941	11.137138	8.827579	9.996555	9.018423	8.638595	7.314565	11.564762	7.005815	10.698195	8.611541	6.965454	8.867735	9.628811	8.12024	7.068937	8.440037	7.928361	8.141799	9.843094	5.944844	8.226739	7.19258	6.578533	6.352655	7.88046	9.912364	9.303865	8.98671	10.704717	10.958453	5.82957	10.56644	9.633046	9.087966	8.015201	9.186334	7.371891	7.462374	8.014487	8.479335	10.351338	8.287441	9.158629	6.338343	11.27429	6.767171	7.012641	6.291395	10.323791	6.537693	9.651714	7.082469	7.851136	8.410639	7.175862	7.624028	7.461046	6.556119	8.304458	10.983316	10.165592	5.554786	9.422441	9.603698	5.916998	10.773741	8.572457	9.595702	6.312653	6.659578	6.31555	8.945273	6.311536	8.196004	9.613334	10.103459	8.395686	6.422749	7.090598	6.23883	6.805187	6.446919	11.826894	10.961302	9.683344	9.155358	9.967091	9.707961	9.545028	11.143345	6.618287	7.679592	6.557778	10.959418	7.492427	5.963672	7.942793	10.25826	7.534612	9.273798	6.118127	8.187417	6.677108	10.065496	10.724497	7.118827	6.658941	9.7907	10.596602	10.405149	11.017322	5.956117	6.231976	10.327254	6.428888	9.274761	8.120996	7.277681	10.36603	7.866031	8.525504	9.968246	5.904743	10.535291	9.750656	7.018266	10.574937	12.03463	6.705256	6.179591	6.811637	8.927287	8.160942	8.627059	6.396941	10.045774	6.444563	10.246962	10.717798	8.905526	10.626235	6.148251	11.914801	9.774515	6.607876	6.632581	6.264374	7.475322	10.093398	11.88753	10.187859	6.696719	11.161162	7.533884	6.300686	12.324697	9.186802	9.074433	9.05967	6.651511	7.811247	9.633601	10.021726	10.403782	6.83022	9.389921	8.116227	12.324697	6.915551	10.811719	10.858267	12.069553	7.032187	10.755244	6.593157	5.919832	8.325269	6.501555	9.844834	12.723909	11.548665	8.360527	10.681241	12.300029	9.971854	6.590642	8.455087	10.283608	6.674343	5.705148	11.45347	10.013779	7.021506	6.318845	6.25184	9.57735	9.873005	9.46321	10.000771	9.816291	7.216636	11.251124	8.736263	7.71856	8.134795	7.101273	7.557263	9.767374	9.225405	10.739383	11.387508	6.699097	9.586755	11.211711	7.132646	9.409179	7.935599	9.596231	6.392186	10.214337	10.520076	7.413665	6.537085	5.89234	7.621984	9.856716	6.276434	6.139813	5.880549	6.3129	9.245637	6.736507	8.09365	6.867658	8.801348	9.451573	8.094776	12.115483	7.734881	8.938451	8.879562	9.269162	8.995115
