id	logFC	AveExpr	t	pvalue	fdr	B
hsa_circ_0037516	-0.0950444531250003	8.9920862578125	-0.307404697033663	0.765423228264716	0.869070580254029	-6.57931836830094
hsa_circ_0008120	-0.0353262812499997	5.382510890625	-0.307098001887471	0.76564925956335	0.869192397643258	-6.57942005676492
hsa_circ_0082731	-0.0703193437499996	7.006323109375	-0.306712249968091	0.765933588115191	0.869380348116482	-6.57954781632075
hsa_circ_0030162	-0.100354859375	6.5536728515625	-0.306540655873921	0.766060077908861	0.869389111673312	-6.57960459709244
hsa_circ_0063512	-0.0701942968750009	6.1706758984375	-0.305515062914931	0.766816241231866	0.870112367976633	-6.57994331866763
hsa_circ_0055113	0.0403202500000006	5.29626921875	0.304590620756358	0.76749804972251	0.870751042152631	-6.58024768049807
hsa_circ_0004030	-0.0490506093749996	8.8118331171875	-0.303990798350101	0.767940552606256	0.871118060604028	-6.58044468174229
hsa_circ_0057950	0.0328248281250003	5.3621071171875	0.303606814582501	0.768223872863097	0.87130442351377	-6.58057059481812
hsa_circ_0075912	0.0575630468750017	6.2390368984375	0.303042830851327	0.768640070841133	0.871641412634716	-6.58075524944684
hsa_circ_0017953	0.0544115156250005	6.0797680078125	0.302422235568494	0.76909813622428	0.871933456414731	-6.58095805059448
hsa_circ_0003575	-0.0393986718749986	6.0578434140625	-0.302371163347852	0.769135837168022	0.871933456414731	-6.58097472208229
hsa_circ_0004032	0.04368709375	5.933070046875	0.302023078729817	0.769392806378666	0.87200945381606	-6.58108827374493
hsa_circ_0078724	-0.0354492187500011	6.489906234375	-0.301934727977928	0.769458034963592	0.87200945381606	-6.58111707500613
hsa_circ_0007344	-0.0415235156250002	5.3696303046875	-0.301745205233965	0.769597964389562	0.87200945381606	-6.58117882924111
hsa_circ_0000264	-0.0482684062500001	5.408978484375	-0.301376474447389	0.769870232820613	0.87200945381606	-6.58129886788152
hsa_circ_0059060	-0.0422704375000009	6.507902375	-0.301305629326187	0.769922548208112	0.87200945381606	-6.58132191471763
hsa_circ_0003848	0.0374375156249993	5.4743600078125	0.301253285861316	0.769961201885715	0.87200945381606	-6.58133893931424
hsa_circ_0044014	0.0380729375	7.231740546875	0.301130144548068	0.770052139748388	0.87200945381606	-6.58137897932392
hsa_circ_0008152	-0.0365659062499999	5.218353765625	-0.300989659010596	0.770155890562955	0.87200945381606	-6.58142463930244
hsa_circ_0056734	0.0406230624999999	6.97130084375	0.300751543827564	0.770331753436758	0.872073683135953	-6.58150198273889
hsa_circ_0003977	-0.0426030312500005	7.24809140625	-0.299474248087279	0.771275351713587	0.872876686502696	-6.58191584375043
hsa_circ_0015204	0.0359732968750022	5.9659730703125	0.299371604628445	0.771351196487866	0.872876686502696	-6.5819490266656
hsa_circ_0008060	-0.0505070625000004	5.2673243125	-0.299177258688238	0.771494808598916	0.872876686502696	-6.58201182491681
hsa_circ_0007159	-0.0604886874999995	5.4974344375	-0.299145801373551	0.771518054873285	0.872876686502696	-6.58202198583814
hsa_circ_0030101	-0.0412276406249994	7.0419653984375	-0.298685435371284	0.771858282863344	0.873126662117088	-6.58217056728506
hsa_circ_0000056	0.0573583125000008	5.13129065625	0.298386504932657	0.772079231359727	0.873241652279543	-6.58226692586564
hsa_circ_0009006	-0.0382806562500022	8.316665203125	-0.297863353003443	0.772465960814366	0.873459871371294	-6.58243533337301
hsa_circ_0001576	-0.0401029218750004	7.2258094296875	-0.297802674217959	0.772510820663628	0.873459871371294	-6.58245484769059
hsa_circ_0062439	-0.0420034531249982	5.3408721953125	-0.297410184043069	0.772801010305736	0.873619355295169	-6.58258097850707
hsa_circ_0052491	-0.0338755781249986	5.6006124140625	-0.297289067126634	0.77289056624201	0.873619355295169	-6.58261986776212
hsa_circ_0081001	0.0836289687500011	7.092661265625	0.297113345551761	0.773020504103239	0.873631324692869	-6.58267626233356
hsa_circ_0018293	0.0427858749999981	5.6153895625	0.294924477838024	0.77463969258714	0.875326111413688	-6.58337599819564
hsa_circ_0003206	-0.0393718906249987	5.1765676796875	-0.294537854014389	0.774925812519252	0.875514268813231	-6.58349906652427
hsa_circ_0005873	-0.0633137187499999	6.330976515625	-0.293767051853113	0.775496349426907	0.876023653982247	-6.58374395217361
hsa_circ_0008661	-0.0599601249999999	5.3384045	-0.293410427512991	0.775760365809952	0.876186680717305	-6.58385703956327
hsa_circ_0003655	-0.0292078125000002	5.78769353125	-0.293168569653908	0.775939435471623	0.876253728425221	-6.58393365723129
hsa_circ_0002114	0.0426721093750011	6.5395703046875	0.292576235668483	0.776378053828227	0.876552220339115	-6.58412103972511
hsa_circ_0000284	-0.059536859375001	6.7078747578125	-0.292368759752133	0.776531707773574	0.876552220339115	-6.58418658597497
hsa_circ_0047085	-0.0736942031250001	5.4480249609375	-0.292326510214259	0.776562998483492	0.876552220339115	-6.58419992795137
hsa_circ_0002768	-0.0337236249999986	6.1777385625	-0.292040053335048	0.776775164409509	0.876642198989407	-6.58429033823627
hsa_circ_0004099	0.181522125000002	6.966082171875	0.291865621059158	0.776904368230438	0.876642198989407	-6.58434534919471
hsa_circ_0047814	-0.0313170937499985	5.377828390625	-0.291733829032801	0.777001992765474	0.876642198989407	-6.58438689124791
hsa_circ_0066351	0.0390529999999991	6.4204135625	0.291172723002344	0.777417676473468	0.876976019692678	-6.58456355094952
hsa_circ_0043817	0.0569596093750002	5.8818654296875	0.290705702268893	0.7777637159847	0.877231186595994	-6.58471033415629
hsa_circ_0001537	0.0293254374999989	5.27722271875	0.288869920351732	0.7791244403652	0.878630550527386	-6.58528507377103
hsa_circ_0001252	0.0402989062499977	5.636209953125	0.288670477416704	0.779272319989056	0.878661950449767	-6.58534729938505
hsa_circ_0001810	0.0353752343749996	5.4548471484375	0.287621568906535	0.780050201118051	0.879403584195924	-6.58567386137439
hsa_circ_0003768	0.049010609375002	7.3153897734375	0.287422072379731	0.780198178987723	0.879434966151853	-6.58573583954652
hsa_circ_0007494	-0.256108296874999	7.9221046171875	-0.286970747923984	0.780532986308556	0.879676899119111	-6.5858758980378
hsa_circ_0021728	-0.127015984375	6.6089274765625	-0.286483876139899	0.780894217265897	0.879948533002827	-6.58602674554333
hsa_circ_0001667	0.0800078125000008	6.19163653125	0.285897376966687	0.781329439596551	0.880303447413691	-6.58620812662931
hsa_circ_0044301	-0.048172093749999	6.141451765625	-0.285636789416387	0.781522839064335	0.880385839019841	-6.58628859897473
hsa_circ_0032898	0.0385565625000002	5.6636810625	0.285398939570522	0.78169937717754	0.880449213869764	-6.58636198675879
hsa_circ_0079891	-0.0369599999999988	5.59179509375	-0.284918061924466	0.782056336854658	0.880715751657861	-6.58651017657038
hsa_circ_0041103	-0.0393881562499994	6.505570390625	-0.283894183594681	0.782816549750725	0.881436262755777	-6.5868248827302
hsa_circ_0002896	0.0328879999999989	5.2151108125	0.283551369334086	0.783071138075665	0.881587316320188	-6.58693000376777
hsa_circ_0004564	0.0332163437500004	5.526205484375	0.281781658318207	0.784385832349092	0.882931615069253	-6.58747068575062
hsa_circ_0000774	0.0335312343750012	5.3745369609375	0.281404529221901	0.78466608979612	0.883111281873862	-6.58758547633648
hsa_circ_0006797	-0.02689734375	5.957036546875	-0.2807966377764	0.785117903435296	0.883394011503593	-6.58777018841103
hsa_circ_0006764	0.0319642968749987	5.3786255234375	0.280740233010543	0.785159830425349	0.883394011503593	-6.58778730749552
hsa_circ_0072251	0.0357379687500003	5.590641953125	0.280494441442729	0.785342541605622	0.883394011503593	-6.58786186682521
hsa_circ_0074166	0.0608035000000005	6.3457973125	0.280417107904268	0.785400030992539	0.883394011503593	-6.58788531219724
hsa_circ_0052760	-0.03562165625	5.511101828125	-0.279991025952055	0.785716802883842	0.883614533278495	-6.58801437443541
hsa_circ_0001757	-0.0465210000000003	5.66754753125	-0.279124625953162	0.786361058680421	0.884203218055405	-6.58827621627397
hsa_circ_0005761	-0.0510838124999999	5.44720371875	-0.278788633904337	0.786610948813087	0.884348355907203	-6.58837754456737
hsa_circ_0056146	0.0589167187499999	6.225167875	0.278291411098362	0.786980799666006	0.884414833284276	-6.58852727663242
hsa_circ_0003494	-0.0474529218749993	7.6902886328125	-0.278224101094661	0.787030871413233	0.884414833284276	-6.58854752595946
hsa_circ_0001069	0.0550647187499989	5.301880140625	0.278221852353389	0.787032544264177	0.884414833284276	-6.58854820238051
hsa_circ_0074527	-0.0420996875000004	5.4862891875	-0.277092046797114	0.787873158229797	0.885223563813064	-6.58888736809621
hsa_circ_0047720	-0.0341222343750003	5.4588260703125	-0.276615760736065	0.788227618172536	0.885384580006112	-6.58902994184397
hsa_circ_0022378	-0.0542314062500004	5.598610265625	-0.276574435664352	0.788258375396152	0.885384580006112	-6.58904230092002
hsa_circ_0006661	-0.0402694062499993	5.418588765625	-0.275697396877467	0.788911224685623	0.885981921555501	-6.58930416851615
hsa_circ_0003134	0.0372807812499989	6.15203884375	0.275033458547783	0.789405562010546	0.88638025910802	-6.58950186438154
hsa_circ_0045220	-0.0530897500000007	5.6577773125	-0.274809943746994	0.789572003002133	0.88638025910802	-6.5895683132283
hsa_circ_0090122	-0.0401879687499997	5.358921484375	-0.274444508327257	0.78984414985122	0.88638025910802	-6.58967683930994
hsa_circ_0036315	-0.0352048124999991	6.295367125	-0.27418234646472	0.790039405381806	0.88638025910802	-6.58975460799054
hsa_circ_0010430	0.0297265625000005	5.26722340625	0.274118895596686	0.790086665274857	0.88638025910802	-6.58977341930887
hsa_circ_0033198	0.0465355000000018	7.5681245	0.273887151690209	0.790259281979248	0.88638025910802	-6.58984208819253
hsa_circ_0022502	-0.0430605937499999	5.555404140625	-0.27385030090661	0.79028673175532	0.88638025910802	-6.58985300231957
hsa_circ_0040827	-0.0315515937500015	6.778459015625	-0.273849041929855	0.79028766955976	0.88638025910802	-6.58985337516624
hsa_circ_0043816	0.0328999843749997	5.7312211953125	0.273757672535879	0.790355731037984	0.88638025910802	-6.58988042976296
hsa_circ_0001604	0.0380897812499974	5.604883171875	0.273387970659828	0.790631142770419	0.886553303474183	-6.58998980832317
hsa_circ_0060461	-0.128001718750003	10.892356234375	-0.272766751679168	0.79109399271098	0.886936441513919	-6.59017327237946
hsa_circ_0001398	0.0493536562500001	5.58259778125	0.272583036136517	0.791230889697281	0.886954075434011	-6.59022745027886
hsa_circ_0091994	0.0610472187499989	6.9315331875	0.272386402989348	0.791377420689998	0.886955791129474	-6.5902853978133
hsa_circ_0004543	0.0390183750000004	5.4386593125	0.272255790494085	0.791474757876738	0.886955791129474	-6.59032386641198
hsa_circ_0089863	-0.0521414218749996	7.9407373984375	-0.271378543767367	0.792128612701231	0.887500894123094	-6.59058176687745
hsa_circ_0067871	-0.0344502812500007	5.359559515625	-0.270821568442038	0.792543842564593	0.887500894123094	-6.59074508625635
hsa_circ_0000270	0.0382852812499994	5.43033740625	0.270796946995378	0.792562199655437	0.887500894123094	-6.59075229827412
hsa_circ_0062712	0.0326272343749991	5.3328962265625	0.270722091251465	0.792618010919441	0.887500894123094	-6.59077422076361
hsa_circ_0001593	-0.0615609062499995	5.916058796875	-0.270685183872813	0.792645528938014	0.887500894123094	-6.59078502738032
hsa_circ_0077179	0.133509687499998	10.3561826875	0.270556415593901	0.79274154050689	0.887500894123094	-6.59082271985658
hsa_circ_0005483	-0.0354468593749999	5.2752628515625	-0.270464758815187	0.792809883424988	0.887500894123094	-6.59084953847011
hsa_circ_0086564	0.0327391093750009	5.5457132109375	0.270190134640382	0.793014665228673	0.887594395944019	-6.59092983950086
hsa_circ_0032353	-0.0329249531249989	7.2658032578125	-0.269768690798488	0.793328960068543	0.887810424660103	-6.59105291499466
hsa_circ_0089651	0.0362447343749999	5.4791122734375	0.268359898523115	0.794379862420771	0.88857036975072	-6.59146295656276
hsa_circ_0013055	0.0669373906249993	6.8639988203125	0.268282212033101	0.794437826160952	0.88857036975072	-6.59148550644509
hsa_circ_0005566	-0.0431562343749992	6.0748366953125	-0.268100358223324	0.794573516818126	0.88857036975072	-6.59153826761658
hsa_circ_0046656	0.0382552187500007	5.325824578125	0.26805609233818	0.794606547016908	0.88857036975072	-6.59155110513159
hsa_circ_0007905	0.0345608437500005	5.969715578125	0.267796252705902	0.794800442149442	0.88857036975072	-6.59162641895781
hsa_circ_0005603	-0.0479937499999998	5.84141203125	-0.267617497259234	0.794933840013177	0.88857036975072	-6.59167818901198
hsa_circ_0002361	0.0445121250000007	5.90642303125	0.267582625902411	0.794959863896588	0.88857036975072	-6.59168828427429
hsa_circ_0083815	-0.0324681875000001	7.755953921875	-0.26755678808577	0.794979146379435	0.88857036975072	-6.59169576349048
hsa_circ_0000195	0.0771231562499999	6.671786859375	0.267189128725779	0.795253542472777	0.888741363496294	-6.59180211201903
hsa_circ_0003205	0.0450642812499993	6.171239296875	0.266968549302139	0.795418182288173	0.888762475955444	-6.59186584737158
hsa_circ_0005191	-0.0442919062500007	5.943585171875	-0.266838487049052	0.795515265363397	0.888762475955444	-6.59190340394627
hsa_circ_0014644	-0.0403206562499996	5.329384546875	-0.265793107595564	0.796295708209466	0.889498639416037	-6.59220461181084
hsa_circ_0006896	0.0714327656249996	8.1083400078125	0.26530096690214	0.796663205531094	0.889583364557471	-6.59234601062657
hsa_circ_0007379	-0.0361279687499998	5.186990046875	-0.265297139737489	0.796666063605445	0.889583364557471	-6.59234710921291
hsa_circ_0000546	-0.0318858750000004	5.4033873125	-0.265047949352085	0.796852162459788	0.889583364557471	-6.59241860565095
hsa_circ_0003638	-0.0462901875000012	6.1946135	-0.265040579119454	0.796857666858379	0.889583364557471	-6.59242071927351
hsa_circ_0080067	-0.0577341718749995	5.1536576796875	-0.26464776347437	0.797151055164761	0.889655898290498	-6.5925332865371
hsa_circ_0003937	-0.0459565468750007	5.1649762734375	-0.264628136134006	0.797165715421772	0.889655898290498	-6.59253890673655
hsa_circ_0003997	-0.0679523749999991	14.74649834375	-0.263837292404902	0.797756490316413	0.890179498340876	-6.59276501981493
hsa_circ_0052166	0.0298217343749982	7.3666957734375	0.263559181586582	0.797964276520337	0.890192726223665	-6.59284437714888
hsa_circ_0002289	-0.0327012812500005	5.553545140625	-0.263495889098302	0.79801156686881	0.890192726223665	-6.59286242578741
hsa_circ_0005835	0.027012968750002	6.760593578125	0.263044707658346	0.798348701965198	0.890433109612258	-6.59299096210837
hsa_circ_0002225	-0.0443394062500015	6.232399609375	-0.262515007748043	0.798744564428126	0.890625045787952	-6.59314159059703
hsa_circ_0001857	0.0397550468750003	5.4040529765625	0.262397090143172	0.79883269645164	0.890625045787952	-6.59317508162995
hsa_circ_0075549	-0.0927493437500004	14.351082640625	-0.262326042347427	0.798885799268264	0.890625045787952	-6.59319525351609
hsa_circ_0004027	-0.0310894062500005	5.477075859375	-0.261641970714556	0.799397146438811	0.891059404892964	-6.59338919983235
hsa_circ_0058010	-0.03676075	5.56396109375	-0.26141707505622	0.799565279161285	0.891111121111541	-6.59345285276007
hsa_circ_0044328	-0.0340195312500011	5.326588890625	-0.260869883660401	0.799974406665278	0.89124904122626	-6.593607500904
hsa_circ_0006413	0.0462658749999996	6.11997146875	0.260835444877122	0.800000158223938	0.89124904122626	-6.59361722337434
hsa_circ_0078738	-0.0744284062500018	9.804152703125	-0.260763044386491	0.80005429643412	0.89124904122626	-6.59363765875472
hsa_circ_0004134	-0.0615410624999999	6.010323015625	-0.259504819328142	0.800995326638266	0.892133317544878	-6.59399190628296
hsa_circ_0072431	-0.0352344062499999	5.228488078125	-0.259277075331232	0.801165693257364	0.892133317544878	-6.59405584615764
hsa_circ_0007254	-0.0485318125000003	5.4498008125	-0.259212876607014	0.801213719882517	0.892133317544878	-6.5940738601679
hsa_circ_0006784	-0.0397522656249985	5.5528660859375	-0.259032474845529	0.801348681913804	0.892147886176281	-6.59412445694959
hsa_circ_0083182	0.0480282812499988	5.101951328125	0.258516085657626	0.801735040989503	0.892442290152549	-6.59426909534751
hsa_circ_0043812	-0.0623758750000007	9.283754875	-0.258029414332186	0.802099217351022	0.892711915920554	-6.59440514960556
hsa_circ_0002980	-0.0400065312500004	5.456143046875	-0.257729994392765	0.802323298453865	0.892825561672589	-6.59448873019103
hsa_circ_0019376	-0.0314597968749988	5.2594207734375	-0.25728736709844	0.802654588537961	0.892909276150684	-6.59461211075878
hsa_circ_0000419	0.058478687500001	5.77983053125	0.2572354030777	0.802693484403776	0.892909276150684	-6.59462658181264
hsa_circ_0075891	-0.0288178906249996	5.1871512421875	-0.256992448591575	0.802875347155642	0.892909276150684	-6.5946942020934
hsa_circ_0002968	-0.0582434843749979	6.2379266171875	-0.256977609000527	0.802886455686311	0.892909276150684	-6.5946983302806
hsa_circ_0000140	-0.0411224062500004	5.496437671875	-0.256382222513338	0.803332184939549	0.893038130910641	-6.59486376551225
hsa_circ_0003201	-0.0949281875000008	6.58190628125	-0.256369238896686	0.803341905810593	0.893038130910641	-6.59486736895171
